text,label
今日预抵的订单，麻烦按 “随机分配 + 分散各楼层” 自动排房。,10
请对今日预抵的订单，按 “江景房优先” 策略集中排房。,10
今日预抵的订单，自动排房时预留 3 间应急备用房间。,10
处理今日预抵的订单，智能排房时优先安排布置过生日主题的房间。,10
今日预抵的 60 间订单需要批量排房，按 “同公司团队 + 同区域楼层” 策略分配。,10
麻烦对今日预抵的订单，按 “低楼层 + 靠近电梯” 策略排房。,10
今日预抵的需求订单，自动排房时优先匹配双卫配置的房型。,10
处理今日预抵的订单，按 “长住客人需求 + 厨房设施” 策略自动排房。,10
今日预抵的订单，麻烦按 “优先分配带保险箱的房间” 策略排房。,10
请对今日预抵的订单，按 “带独立书房的房型优先” 策略集中排房。,10
预订单号 20250901-001 取消排房，释放已分配的 808 房。,11
预订人张三的预订单取消排房，原分配房号 305 需释放。,11
麻烦取消预订单号 5678 的排房，客人李四临时更改行程。,11
预订单 1234 的王女士申请取消排房，已分配的海景房 909 释放。,11
请取消预订单号 ABC123 的排房，系统同步更新房态为可用。,11
会员陈先生的预订单取消排房，原排房号 A101 转入待分配池。,11
预订单号 DEF456 的客人刘小姐要求取消排房，处理未入住记录。,11
麻烦取消预订单号 GHI789 的排房，释放同楼层连续房号 B202/B203。,11
预订单号 JKL012 的周先生取消排房，已分配的家庭房 C303 重新上架。,11
请取消预订单号 MNO345 的排房，备注 “客人提前退房” 并释放房号。,11
预订单号 PQR678 的吴女士取消排房，原排房号 D404 转入今日预抵池。,11
麻烦取消手机号 13812345678 对应的预订单排房，释放行政房 E505。,11
预订单号 STU901 的郑先生取消排房，系统自动标记排房记录为无效。,11
请取消预订单号 VWX234 的排房，已分配的无烟房 F606 恢复干净状态。,11
会员冯女士的预订单取消排房，原排房号 G707 释放并通知前台。,11
预订单号 YZA567 的客人取消排房，处理未同步的 PMS 系统记录。,11
麻烦取消预订单号 BCD890 的排房，释放带阳台的房型 H808。,11
预订单号 EFG123 的沈先生取消排房，原排房号 I909 转入候补订单池。,11
请取消预订人卢小姐的预订单排房，已分配的连通房 J1010/J1011 释放。,11
预订单号 GHI456 的客人取消排房，备注 “排房错误” 并重新分配。,11
麻烦取消预订单号 JKL789 的排房，释放低楼层的 K1111 房并标记空房。,11
预订单号 MNO012 的杨小姐取消排房，原排房号 L1212 恢复可预订状态。,11
请取消手机号 15987654321 对应的预订单排房，处理已锁定的 N1313 房。,11
预订单号 PQR345 的程先生取消排房，系统自动释放高楼层的 O1414 房。,11
麻烦取消预订单号 STU678 的排房，已分配的亲子房 P1515 转入清洁流程。,11
预订单号 VWX901 的魏小姐取消排房，原排房号 Q1616 释放并通知客房部。,11
请取消预订人朱先生的预订单排房，释放带厨房的套房 R1717。,11
预订单号 YZA234 的客人取消排房，已分配的浪漫主题房 S1818 恢复可用。,11
麻烦取消预订单号 BCD567 的排房，释放上次入住的 T1919 房并重置权限。,11
今日预抵的预订单号 EFG890 取消排房，原排房号 U2020 标记为 “排房取消待确认”。,11
给张三预订单取消排房,11
预订单号 20250901-001 麻烦取消排房，把之前分配的 808 房释放出来哈,11
预订人张三的预订单取消排房，原分配的 305 房记得释放一下哦,11
预订单号 5678 的排房麻烦取消，客人李四临时改行程了，释放对应房号哈,11
预订单 1234 的王女士申请取消排房，把已分配的海景房 909 释放出来呗,11
请取消预订单号 ABC123 的排房，系统同步更新房态为可用状态哈,11
会员陈先生的预订单取消排房，原排房号 A101 转入待分配池处理哦,11
预订单号 DEF456 的客人刘小姐要求取消排房，处理一下未入住记录哈,11
预订单号 GHI789 的排房麻烦取消，释放同楼层的 B202/B203 房呗,11
预订单号 JKL012 的周先生取消排房，已分配的家庭房 C303 重新上架哈,11
请取消预订单号 MNO345 的排房，备注 “客人提前退房” 并释放房号哦,11
预订单号 PQR678 的吴女士取消排房，原排房号 D404 转入今日预抵池哈,11
麻烦取消手机号 13812345678 对应的预订单排房，释放行政房 E505 呗,11
预订单号 STU901 的郑先生取消排房，系统自动标记排房记录为无效哈,11
请取消预订单号 VWX234 的排房，已分配的无烟房 F606 恢复干净状态哦,11
会员冯女士的预订单取消排房，原排房号 G707 释放并通知前台哈,11
预订单号 YZA567 的客人取消排房，处理一下未同步的 PMS 系统记录呗,11
麻烦取消预订单号 BCD890 的排房，释放带阳台的 H808 房哈,11
预订单号 EFG123 的沈先生取消排房，原排房号 I909 转入候补订单池哦,11
请取消预订人卢小姐的预订单排房，已分配的 J1010/J1011 连通房释放哈,11
预订单号 GHI456 的客人取消排房，备注 “排房错误” 并重新分配呗,11
麻烦取消预订单号 JKL789 的排房，释放低楼层的 K1111 房并标记空房哈,11
预订单号 MNO012 的杨小姐取消排房，原排房号 L1212 恢复可预订状态哦,11
请取消手机号 15987654321 对应的预订单排房，处理已锁定的 N1313 房哈,11
预订单号 PQR345 的程先生取消排房，系统自动释放高楼层的 O1414 房呗,11
麻烦取消预订单号 STU678 的排房，已分配的亲子房 P1515 转入清洁流程哈,11
预订单号 VWX901 的魏小姐取消排房，原排房号 Q1616 释放并通知客房部哦,11
请取消预订人朱先生的预订单排房，释放带厨房的套房 R1717 哈,11
预订单号 YZA234 的客人取消排房，已分配的浪漫主题房 S1818 恢复可用呗,11
麻烦取消预订单号 BCD567 的排房，释放上次入住的 T1919 房并重置权限哈,11
今日预抵的预订单号 EFG890 取消排房，原排房号 U2020 标记为 “排房取消待确认” 哦,11
预订单号 20250902-002 取消排房，释放已分配的 707 房并更新预订状态。,11
预订人李丽的预订单取消排房，原分配房号 202 需释放，同步通知销售部。,11
麻烦取消预订单号 9876 的排房，客人赵强因天气原因更改行程。,11
预订单 5432 的孙先生申请取消排房，已分配的豪华房 606 释放并检查附加服务。,11
请取消预订单号 XYZ789 的排房，系统同步更新房态为空闲且删除排房记录。,11
会员周女士的预订单取消排房，原排房号 B102 转入临时房源库。,11
预订单号 UVW456 的客人钱先生要求取消排房，处理关联的早餐预订。,11
麻烦取消预订单号 RST123 的排房，释放相邻房号 C201/C202 并标记可售。,11
预订单号 OPQ678 的陈女士取消排房，已分配的观景房 D303 重新开放预订。,11
请取消预订单号 LMN901 的排房，备注 “客人改期” 并释放房号 E404。,11
预订单号 KJI345 的吴先生取消排房，原排房号 F505 转入当日可订房源池。,11
麻烦取消手机号 18866668888 对应的预订单排房，释放带按摩浴缸的 G606 房。,11
预订单号 HGF234 的郑女士取消排房，系统自动撤销排房标记并刷新库存。,11
请取消预订单号 CDE567 的排房，已分配的无障碍房 H707 恢复待分配状态。,11
会员王先生的预订单取消排房，原排房号 I808 释放后通知预订部核查。,11
预订单号 FED890 的客人取消排房，处理 PMS 系统中的冲突预订信息。,11
麻烦取消预订单号 MLK123 的排房，释放带露台的房型 J909 并清理房间备注。,11
预订单号 NOP456 的唐先生取消排房，原排房号 K1010 转入候补房源队列。,11
请取消预订人徐小姐的预订单排房，已分配的家庭连通房 L1111/L1112 释放并检查设施。,11
预订单号 QRS789 的客人取消排房，备注 “排房重复” 并重新整理房源数据。,11
麻烦取消预订单号 TUV012 的排房，释放低楼层安静区域的 M1212 房并更新清洁记录。,11
预订单号 WXY345 的刘小姐取消排房，原排房号 N1313 恢复可预订状态并刷新价格。,11
请取消手机号 17799993333 对应的预订单排房，处理已预留的 O1414 房早餐权益。,11
预订单号 ZAB678 的程女士取消排房，系统自动释放带厨房设备的 P1515 房。,11
麻烦取消预订单号 CDE901 的排房，已分配的亲子主题房 Q1616 转入深度清洁流程。,11
预订单号 FGH234 的魏先生取消排房，原排房号 R1717 释放后通知工程部检修设施。,11
请取消预订人何先生的预订单排房，释放带书房的行政套房 S1818 并核对协议价。,11
预订单号 IJK567 的客人取消排房，备注 “客人临时取消” 并将 T1919 房加入待分配列表。,11
麻烦取消预订单号 LMN890 的排房，释放相邻双床房 U2020/U2021 并更新房态显示。,11
预订单号 OPQ123 的孙小姐取消排房，原排房号 V2121 恢复干净可租状态并通知管家。,11
请取消手机号 19955557777 对应的预订单排房，处理已关联的健身房预约。,11
预订单号 RST456 的赵先生取消排房，系统自动释放带阳台的海景房 W2222。,11
麻烦取消预订单号 UVW789 的排房，已分配的无烟豪华套房 X2323 转入当日可订资源。,11
预订单号 XYZ012 的陈小姐取消排房，原排房号 Y2424 释放后同步更新线上平台库存。,11
请取消预订人郭先生的预订单排房，释放带按摩功能的浴缸房 Z2525 并关闭预留权限。,11
